x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
-2.543951172702e-01,-4.301586513865e-01,5.090414157504e-01,8.607420270039e-01,6.954036783720e+01,-3.776407182736e+00,0.000000000000e+00,9.805652636506e-01,8.834632801530e-01,-5.224787274044e-01,1.030080669836e-01,WALL,8.858834971057e-01,-5.183863640304e-01,1.030091721058e-01,0.000000000000e+00
-2.268832414167e-01,-4.452834331275e-01,4.539904997395e-01,8.910065241884e-01,6.961225100035e+01,-3.632640856449e+00,0.000000000000e+00,9.813660946004e-01,9.426590902083e-01,-4.803087966584e-01,1.061652639673e-01,WALL,9.447933877974e-01,-4.761200017880e-01,1.061663121070e-01,0.000000000000e+00
-1.984759610624e-01,-4.586508845886e-01,3.971478906348e-01,9.177546256840e-01,6.969917028552e+01,-3.458802286101e+00,0.000000000000e+00,9.823134038299e-01,9.953622246738e-01,-4.307316976497e-01,1.088182621026e-01,WALL,9.971940320013e-01,-4.264986406757e-01,1.088192461493e-01,0.000000000000e+00
-1.692853867649e-01,-4.702082505459e-01,3.387379202453e-01,9.408807689542e-01,6.980144384763e+01,-3.254255161888e+00,0.000000000000e+00,9.834090497093e-01,1.040833923527e+00,-3.747232701632e-01,1.109731020324e-01,WALL,1.042354150648e+00,-3.705006768913e-01,1.109740152654e-01,0.000000000000e+00
-1.394267203850e-01,-4.799099193559e-01,2.789911060392e-01,9.602936856769e-01,6.991504563692e+01,-3.027051583310e+00,0.000000000000e+00,9.846113929062e-01,1.078426929560e+00,-3.133119860601e-01,1.126340599388e-01,WALL,1.079627510049e+00,-3.091795609135e-01,1.126348868649e-01,0.000000000000e+00
-1.090178004376e-01,-4.877176029643e-01,2.181432413965e-01,9.759167619387e-01,7.003809397994e+01,-2.780954897253e+00,0.000000000000e+00,9.859003215582e-01,1.107406816786e+00,-2.475347508925e-01,1.137836188324e-01,WALL,1.108290692684e+00,-2.435805174313e-01,1.137843442007e-01,0.000000000000e+00
-7.817863703751e-02,-4.936004880108e-01,1.564344650402e-01,9.876883405951e-01,7.016747991140e+01,-2.522183034338e+00,0.000000000000e+00,9.872435001071e-01,1.127160278267e+00,-1.785246498293e-01,1.144052442766e-01,WALL,1.127742644433e+00,-1.748477345626e-01,1.144058529869e-01,0.000000000000e+00
-4.703093827340e-02,-4.975353574357e-01,9.410831331851e-02,9.955619646031e-01,7.030249866914e+01,-2.252145518864e+00,0.000000000000e+00,9.886328506016e-01,1.137369272763e+00,-1.075130506043e-01,1.144989002781e-01,WALL,1.137682188713e+00,-1.042027456263e-01,1.144993852353e-01,0.000000000000e+00
-1.569762988233e-02,-4.995066821071e-01,3.141075907813e-02,9.995065603657e-01,7.044093245686e+01,-1.975277943431e+00,0.000000000000e+00,9.900453243568e-01,1.138215784426e+00,-3.576987205613e-02,1.141011252895e-01,WALL,1.138305756347e+00,-3.290691911163e-02,1.141014862324e-01,0.000000000000e+00
1.569762988233e-02,-4.995066821071e-01,-3.141075907813e-02,9.995065603657e-01,7.057920893058e+01,-1.698724995987e+00,0.000000000000e+00,9.914444923350e-01,1.130101942893e+00,3.551488431347e-02,1.132566636269e-01,WALL,1.130028381324e+00,3.785565139701e-02,1.132569065755e-01,0.000000000000e+00
4.703093827340e-02,-4.975353574357e-01,-9.410831331851e-02,9.955619646031e-01,7.071341188594e+01,-1.430319085264e+00,0.000000000000e+00,9.927906895787e-01,1.113452343766e+00,1.052522351777e-01,1.119998063095e-01,WALL,1.113286692447e+00,1.070046430870e-01,1.119999450216e-01,0.000000000000e+00
7.817863703751e-02,-4.936004880108e-01,-1.564344650402e-01,9.876883405951e-01,7.084070151786e+01,-1.175739821423e+00,0.000000000000e+00,9.940552970291e-01,1.088752899656e+00,1.724415186637e-01,1.103593731729e-01,WALL,1.088575750201e+00,1.735599963043e-01,1.103594314067e-01,0.000000000000e+00
1.090178004376e-01,-4.877176029643e-01,-2.181432413965e-01,9.759167619387e-01,7.095680150918e+01,-9.435398387837e-01,0.000000000000e+00,9.951954797098e-01,1.056497073381e+00,2.361550750040e-01,1.083549323120e-01,WALL,1.056396296844e+00,2.366059233146e-01,1.083549421780e-01,0.000000000000e+00
1.394267203850e-01,-4.799099193559e-01,-2.789911060392e-01,9.602936856769e-01,7.106002037460e+01,-7.371021079459e-01,0.000000000000e+00,9.961945701698e-01,1.017142568236e+00,2.955072331978e-01,1.059920179183e-01,WALL,1.017207123517e+00,2.952850324627e-01,1.059920204474e-01,0.000000000000e+00
1.692853867649e-01,-4.702082505459e-01,-3.387379202453e-01,9.408807689542e-01,7.114729038366e+01,-5.625620898210e-01,0.000000000000e+00,9.970222627196e-01,9.711304667835e-01,3.496284815883e-01,1.032647778353e-01,WALL,9.714498888071e-01,3.487412527861e-01,1.032648209314e-01,0.000000000000e+00
