x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
4.702082505459e-01,-1.692853867649e-01,-9.408807689542e-01,3.387379202453e-01,7.260429725716e+01,2.351451657175e+00,0.000000000000e+00,1.010398422537e+00,1.278151181794e-01,3.550201482891e-01,3.762006641939e-02,WALL,1.185390675510e-01,3.601943041790e-01,3.780915240257e-02,0.000000000000e+00
4.799099193559e-01,-1.394267203850e-01,-9.602936856769e-01,2.789911060392e-01,7.278828196184e+01,2.719421066546e+00,0.000000000000e+00,1.012160511146e+00,8.639485227195e-02,2.973730320281e-01,3.086224043233e-02,WALL,7.675048526554e-02,3.016249860817e-01,3.102069973219e-02,0.000000000000e+00
4.877176029643e-01,-1.090178004376e-01,-9.759167619387e-01,2.181432413965e-01,7.293368162115e+01,3.010220385164e+00,0.000000000000e+00,1.013547741619e+00,5.268182635058e-02,2.356849428657e-01,2.406096710211e-02,WALL,4.281068515117e-02,2.389798920689e-01,2.419058649735e-02,0.000000000000e+00
4.936004880108e-01,-7.817863703751e-02,-9.876883405951e-01,1.564344650402e-01,7.303434880787e+01,3.211554758599e+00,0.000000000000e+00,1.014495808361e+00,2.703050441844e-02,1.706638882143e-01,1.721152051343e-02,WALL,1.706929148084e-02,1.728567702349e-01,1.730312522098e-02,0.000000000000e+00
4.975353574357e-01,-4.703093827340e-02,-9.955619646031e-01,9.410831331852e-02,7.311363210917e+01,3.370121361205e+00,0.000000000000e+00,1.015244480284e+00,9.851608637370e-03,1.042191332909e-01,1.042560537469e-02,WALL,-3.161138493962e-04,1.052893302094e-01,1.048674519649e-02,0.000000000000e+00
4.995066821071e-01,-1.569762988233e-02,-9.995065603657e-01,3.141075907813e-02,7.313625124609e+01,3.415359635043e+00,0.000000000000e+00,1.015426396534e+00,1.117317016743e-03,3.555360395670e-02,3.542353024700e-03,WALL,-9.167213269033e-03,3.590981783205e-02,3.691045253933e-03,0.000000000000e+00
4.995066821071e-01,1.569762988233e-02,-9.995065603657e-01,-3.141075907813e-02,7.313903607088e+01,3.420929284608e+00,0.000000000000e+00,1.015451259322e+00,1.085988707947e-03,-3.455672100686e-02,3.443006043461e-03,WALL,-9.174576336665e-03,-3.485917435939e-02,3.589918289857e-03,0.000000000000e+00
4.975353574357e-01,4.703093827340e-02,-9.955619646031e-01,-9.410831331851e-02,7.312093486142e+01,3.384726865698e+00,0.000000000000e+00,1.015317661798e+00,9.777596874098e-03,-1.034361706189e-01,1.034713755878e-02,WALL,-2.789867835302e-04,-1.044487733482e-01,1.040287004026e-02,0.000000000000e+00
4.936004880108e-01,7.817863703751e-02,-9.876883405951e-01,-1.564344650402e-01,7.305514832757e+01,3.253153798003e+00,0.000000000000e+00,1.014704177649e+00,2.691101197072e-02,-1.699094425916e-01,1.713475428683e-02,WALL,1.710364148318e-02,-1.720106257123e-01,1.721888432690e-02,0.000000000000e+00
4.877176029643e-01,1.090178004376e-01,-9.759167619387e-01,-2.181432413965e-01,7.295938257391e+01,3.061622290684e+00,0.000000000000e+00,1.013802839802e+00,5.243264769111e-02,-2.345701816247e-01,2.394595630074e-02,WALL,4.280929109357e-02,-2.377446235142e-01,2.406821384346e-02,0.000000000000e+00
4.799099193559e-01,1.394267203850e-01,-9.602936856769e-01,-2.789911060392e-01,7.282502131555e+01,2.792899773966e+00,0.000000000000e+00,1.012526049340e+00,8.619805487921e-02,-2.966956509592e-01,3.078973008252e-02,WALL,7.672426238413e-02,-3.008524742128e-01,3.094323395304e-02,0.000000000000e+00
4.702082505459e-01,1.692853867649e-01,-9.408807689542e-01,-3.387379202453e-01,7.264307951923e+01,2.429016181316e+00,0.000000000000e+00,1.010784453191e+00,1.276222395598e-01,-3.544844073133e-01,3.756044078947e-02,WALL,1.183148195751e-01,-3.596490441215e-01,3.774769726600e-02,0.000000000000e+00
4.586508845886e-01,1.984759610624e-01,-9.177546256840e-01,-3.971478906348e-01,7.241128836269e+01,1.965433868239e+00,0.000000000000e+00,1.008553377247e+00,1.762610068417e-01,-4.073151543073e-01,4.426763039167e-02,WALL,1.672225805897e-01,-4.134956291407e-01,4.449116279581e-02,0.000000000000e+00
4.452834331275e-01,2.268832414167e-01,-8.910065241884e-01,-4.539904997395e-01,7.212850467867e+01,1.399866500187e+00,0.000000000000e+00,1.005818670110e+00,2.315325819803e-01,-4.544082777613e-01,5.089882001531e-02,WALL,2.229610216760e-01,-4.615489113371e-01,5.116004530701e-02,0.000000000000e+00
4.301586513865e-01,2.543951172702e-01,-8.607420270039e-01,-5.090414157504e-01,7.179940841737e+01,7.416739776018e-01,0.000000000000e+00,1.002624254767e+00,2.927005589328e-01,-4.949296159521e-01,5.742686206961e-02,WALL,2.848804398211e-01,-5.028827250697e-01,5.772620252230e-02,0.000000000000e+00
