step,physical_time,inner_iterations,inner_residual_ratio,converged,initial_inner_residual,final_inner_residual
1220,12.2,30,9.982866182e-05,1,3.762787709e-05,3.756340617e-09
1221,12.21,30,9.986307261e-05,1,3.761458534e-05,3.756308067e-09
1222,12.22,30,9.986837835e-05,1,3.760134882e-05,3.755185731e-09
1223,12.23,30,9.985168381e-05,1,3.758816774e-05,3.75324184e-09
1224,12.24,30,9.98208148e-05,1,3.757504249e-05,3.750771357e-09
1225,12.25,30,9.978071715e-05,1,3.756197394e-05,3.747960697e-09
1226,12.26,30,9.973436753e-05,1,3.754896146e-05,3.744921922e-09
1227,12.27,30,9.968358924e-05,1,3.753600545e-05,3.741723749e-09
1228,12.28,30,9.962954424e-05,1,3.752310616e-05,3.738409965e-09
1229,12.29,30,9.957300711e-05,1,3.751026389e-05,3.735009773e-09
1230,12.3,30,9.951451824e-05,1,3.749747839e-05,3.731543497e-09
1231,12.31,30,9.945446377e-05,1,3.748475008e-05,3.728025719e-09
1232,12.32,30,9.939312597e-05,1,3.747208071e-05,3.724467239e-09
1233,12.33,30,9.933072068e-05,1,3.745947117e-05,3.720876268e-09
1234,12.34,30,9.926741902e-05,1,3.744692041e-05,3.71725914e-09
1235,12.35,30,9.920335344e-05,1,3.743442909e-05,3.7136209e-09
1236,12.36,30,9.913862501e-05,1,3.742199891e-05,3.709965517e-09
1237,12.37,30,9.907331693e-05,1,3.740962857e-05,3.706295987e-09
1238,12.38,30,9.900749751e-05,1,3.739731785e-05,3.702614854e-09
1239,12.39,30,9.894126195e-05,1,3.738506732e-05,3.698925739e-09
1240,12.4,30,9.887462239e-05,1,3.737287831e-05,3.695229231e-09
1241,12.41,30,9.880762285e-05,1,3.736075024e-05,3.691526919e-09
1242,12.42,30,9.874029916e-05,1,3.734868341e-05,3.687820174e-09
1243,12.43,30,9.86726714e-05,1,3.733668051e-05,3.684110007e-09
1244,12.44,30,9.860476956e-05,1,3.732473965e-05,3.680397352e-09
1245,12.45,30,9.853661523e-05,1,3.731286107e-05,3.676683034e-09
1246,12.46,30,9.846822381e-05,1,3.730104523e-05,3.67296767e-09
1247,12.47,30,9.839960985e-05,1,3.728929256e-05,3.66925184e-09
1248,12.48,30,9.833078105e-05,1,3.727760267e-05,3.665535787e-09
1249,12.49,30,9.826174548e-05,1,3.726597676e-05,3.661819924e-09
1250,12.5,30,9.819251004e-05,1,3.725441524e-05,3.658104543e-09
1251,12.51,30,9.812307736e-05,1,3.724291887e-05,3.654389809e-09
1252,12.52,30,9.805344628e-05,1,3.723149088e-05,3.650675991e-09
1253,12.53,30,9.798362205e-05,1,3.722012987e-05,3.646963137e-09
1254,12.54,30,9.791360739e-05,1,3.720883523e-05,3.643251284e-09
1255,12.55,30,9.784340208e-05,1,3.719760778e-05,3.639540495e-09
1256,12.56,30,9.77730079e-05,1,3.718644728e-05,3.635830804e-09
1257,12.57,30,9.770241839e-05,1,3.717535755e-05,3.632122337e-09
1258,12.58,30,9.763163199e-05,1,3.716433779e-05,3.62841495e-09
1259,12.59,30,9.756066189e-05,1,3.715338631e-05,3.62470896e-09
1260,12.6,30,9.748950417e-05,1,3.714250326e-05,3.621004227e-09
1261,12.61,30,9.741815639e-05,1,3.713168904e-05,3.61730069e-09
1262,12.62,30,9.734661396e-05,1,3.712094418e-05,3.613598223e-09
1263,12.63,30,9.727487278e-05,1,3.711026921e-05,3.609896717e-09
1264,12.64,30,9.720291543e-05,1,3.709966612e-05,3.606195708e-09
1265,12.65,30,9.713074149e-05,1,3.708913386e-05,3.602495073e-09
1266,12.66,30,9.705836035e-05,1,3.707867231e-05,3.598795138e-09
1267,12.67,30,9.698576649e-05,1,3.706828089e-05,3.595095635e-09
1268,12.68,30,9.691296168e-05,1,3.705796243e-05,3.591396893e-09
1269,12.69,30,9.6839924e-05,1,3.704772086e-05,3.587698473e-09
1270,12.7,30,9.67666529e-05,1,3.703755405e-05,3.584000137e-09
1271,12.71,30,9.669314446e-05,1,3.702746154e-05,3.580301687e-09
1272,12.72,30,9.661939515e-05,1,3.701744357e-05,3.576603008e-09
1273,12.73,30,9.654539872e-05,1,3.700750021e-05,3.572903864e-09
1274,12.74,30,9.647115105e-05,1,3.699763143e-05,3.56920409e-09
1275,12.75,30,9.639665543e-05,1,3.698783407e-05,3.565503496e-09
1276,12.76,30,9.632190167e-05,1,3.697810969e-05,3.561801845e-09
1277,12.77,30,9.624687946e-05,1,3.696846159e-05,3.558099067e-09
1278,12.78,30,9.617157845e-05,1,3.695889059e-05,3.554394846e-09
1279,12.79,30,9.609600037e-05,1,3.694939726e-05,3.550689293e-09
1280,12.8,30,9.602013142e-05,1,3.693998315e-05,3.546982037e-09
1281,12.81,30,9.594396048e-05,1,3.693065096e-05,3.543272917e-09
1282,12.82,30,9.586748105e-05,1,3.692140029e-05,3.539561642e-09
1283,12.83,30,9.579068962e-05,1,3.691223008e-05,3.535847975e-09
1284,12.84,30,9.571358043e-05,1,3.69031411e-05,3.532131763e-09
1285,12.85,30,9.563614805e-05,1,3.68941337e-05,3.528412833e-09
1286,12.86,30,9.55583883e-05,1,3.688520916e-05,3.524691139e-09
1287,12.87,30,9.548029282e-05,1,3.687636901e-05,3.520966511e-09
1288,12.88,30,9.540186255e-05,1,3.686761214e-05,3.517238866e-09
1289,12.89,30,9.532309038e-05,1,3.685893876e-05,3.513507951e-09
1290,12.9,30,9.524397107e-05,1,3.685034925e-05,3.509773598e-09
1291,12.91,30,9.516449429e-05,1,3.684184579e-05,3.506035624e-09
1292,12.92,30,9.508465281e-05,1,3.683342807e-05,3.50229372e-09
