x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
5.552410330589e-01,4.913174669723e-02,-7.407365580137e-02,-9.972527731304e-01,3.163778523690e+01,-2.164930182624e-01,0.000000000000e+00,9.975546063375e-01,9.927919339013e-01,-7.374231486300e-02,1.494012640200e-01,bc-4,9.924434642887e-01,-7.364280681077e-02,1.493477983676e-01,0.000000000000e+00
5.413394293175e-01,5.014515788998e-02,-7.135741242543e-02,-9.974508106628e-01,3.163343842179e+01,-2.251866484844e-01,0.000000000000e+00,9.974616615609e-01,9.932468443869e-01,-7.105666159926e-02,1.494433499804e-01,bc-4,9.932444500548e-01,-7.097879268280e-02,1.494418877948e-01,0.000000000000e+00
5.273029269323e-01,5.113142848978e-02,-6.883224262952e-02,-9.976282485849e-01,3.162877570604e+01,-2.345120799852e-01,0.000000000000e+00,9.973521630644e-01,9.933635387378e-01,-6.853799520483e-02,1.494371359994e-01,bc-4,9.931063966117e-01,-6.843814249193e-02,1.493973848518e-01,0.000000000000e+00
5.132303189423e-01,5.207976657474e-02,-6.564046517302e-02,-9.978433390728e-01,3.162555434007e+01,-2.409548119225e-01,0.000000000000e+00,9.972825469622e-01,9.937010254749e-01,-6.536797411074e-02,1.494580781877e-01,bc-4,9.934680957207e-01,-6.526174542172e-02,1.494218905647e-01,0.000000000000e+00
4.991623735717e-01,5.298541176308e-02,-6.284497219137e-02,-9.980233010658e-01,3.162112612808e+01,-2.498112358946e-01,0.000000000000e+00,9.971839755047e-01,9.940418555400e-01,-6.259426278100e-02,1.494854598495e-01,bc-4,9.937768722857e-01,-6.248273296037e-02,1.494444286378e-01,0.000000000000e+00
4.851058214710e-01,5.384808158487e-02,-5.966561591001e-02,-9.982184201256e-01,3.161719153308e+01,-2.576804258971e-01,0.000000000000e+00,9.970978337348e-01,9.944346829822e-01,-5.943945397736e-02,1.495181471732e-01,bc-4,9.941548235034e-01,-5.931743747677e-02,1.494748074174e-01,0.000000000000e+00
4.710603253705e-01,5.466391842755e-02,-5.630761410155e-02,-9.984134677548e-01,3.161305064624e+01,-2.659621995788e-01,0.000000000000e+00,9.970064303352e-01,9.948152803294e-01,-5.610468680183e-02,1.495490901159e-01,bc-4,9.945599954743e-01,-5.598242709571e-02,1.495094866583e-01,0.000000000000e+00
4.570264183227e-01,5.543326743802e-02,-5.316776842881e-02,-9.985855939279e-01,3.160750187363e+01,-2.770597447937e-01,0.000000000000e+00,9.968801015459e-01,9.952011479670e-01,-5.298757011612e-02,1.495849606366e-01,bc-4,9.949130393281e-01,-5.285762763668e-02,1.495404390803e-01,0.000000000000e+00
4.430970649878e-01,5.614713634536e-02,-4.916739819842e-02,-9.987905520951e-01,3.160393121231e+01,-2.842010674371e-01,0.000000000000e+00,9.968030730441e-01,9.955799359324e-01,-4.900934940331e-02,1.496138581498e-01,bc-4,9.953590554066e-01,-4.887015855225e-02,1.495793594738e-01,0.000000000000e+00
4.293052576031e-01,5.680241441262e-02,-4.573973072362e-02,-9.989533908213e-01,3.159917572884e+01,-2.937120343855e-01,0.000000000000e+00,9.966983489033e-01,9.959018691819e-01,-4.560000871119e-02,1.496412394180e-01,bc-4,9.956401484847e-01,-4.545698306329e-02,1.496006323870e-01,0.000000000000e+00
