step,physical_time,inner_iterations,inner_residual_ratio,converged,initial_inner_residual,final_inner_residual
16899,168.99,25,9.643178343e-05,1,0.0006770375496,6.528793835e-08
16900,169,25,9.662711152e-05,1,0.0006770972754,6.542595394e-08
16901,169.01,25,9.681261262e-05,1,0.0006771577227,6.555740829e-08
16902,169.02,25,9.698866155e-05,1,0.0006772188045,6.568254542e-08
16903,169.03,25,9.715332354e-05,1,0.0006772805433,6.580005576e-08
16904,169.04,25,9.730727496e-05,1,0.0006773429884,6.591040042e-08
16905,169.05,25,9.744909287e-05,1,0.0006774060106,6.601260124e-08
16906,169.06,25,9.758096953e-05,1,0.000677469535,6.610813405e-08
16907,169.07,25,9.77016647e-05,1,0.0006775335682,6.619615751e-08
16908,169.08,25,9.781059233e-05,1,0.0006775980715,6.627626873e-08
16909,169.09,25,9.790998758e-05,1,0.0006776629722,6.634997319e-08
16910,169.1,25,9.799677272e-05,1,0.0006777282502,6.64151813e-08
16911,169.11,25,9.807183725e-05,1,0.0006777939151,6.647249454e-08
16912,169.12,25,9.813718409e-05,1,0.0006778598916,6.652326097e-08
16913,169.13,25,9.819127754e-05,1,0.0006779260751,6.656642739e-08
16914,169.14,25,9.823354218e-05,1,0.0006779924866,6.660160353e-08
16915,169.15,25,9.82642488e-05,1,0.0006780590687,6.662896503e-08
16916,169.16,25,9.828524947e-05,1,0.0006781257775,6.664976122e-08
16917,169.17,25,9.829413727e-05,1,0.0006781925431,6.666235093e-08
16918,169.18,25,9.829171679e-05,1,0.0006782593468,6.666727562e-08
16919,169.19,25,9.827922859e-05,1,0.00067832608,6.666536388e-08
16920,169.2,25,9.825680596e-05,1,0.0006783927721,6.665670697e-08
16921,169.21,25,9.8221406e-05,1,0.000678459382,6.663923441e-08
16922,169.22,25,9.817593039e-05,1,0.0006785258704,6.661490862e-08
16923,169.23,25,9.812055085e-05,1,0.0006785921747,6.658383799e-08
16924,169.24,25,9.805401353e-05,1,0.0006786582543,6.654516565e-08
16925,169.25,25,9.797673018e-05,1,0.0006787240758,6.649916564e-08
16926,169.26,25,9.789012688e-05,1,0.00067878962,6.644680202e-08
16927,169.27,25,9.779150543e-05,1,0.0006788547733,6.638623025e-08
16928,169.28,25,9.768203448e-05,1,0.0006789194989,6.63182379e-08
16929,169.29,25,9.756306325e-05,1,0.000678983813,6.624374069e-08
16930,169.3,25,9.743512851e-05,1,0.0006790476766,6.616309763e-08
16931,169.31,25,9.729566295e-05,1,0.0006791110769,6.607456244e-08
16932,169.32,25,9.71457042e-05,1,0.0006791740005,6.597883655e-08
16933,169.33,25,9.698655443e-05,1,0.000679236402,6.587679828e-08
16934,169.34,25,9.681739153e-05,1,0.0006792982318,6.576788287e-08
16935,169.35,25,9.663649212e-05,1,0.0006793594783,6.565091688e-08
16936,169.36,25,9.644659227e-05,1,0.0006794200985,6.552775322e-08
16937,169.37,25,9.624803373e-05,1,0.000679480071,6.539862079e-08
16938,169.38,25,9.603911092e-05,1,0.0006795394001,6.526235982e-08
16939,169.39,25,9.581900405e-05,1,0.0006795980927,6.51184124e-08
16940,169.4,25,9.55901421e-05,1,0.0006796559945,6.496841309e-08
16941,169.41,25,9.535220382e-05,1,0.0006797131009,6.481214214e-08
16942,169.42,25,9.510429641e-05,1,0.0006797694311,6.464899347e-08
16943,169.43,25,9.484706265e-05,1,0.0006798249239,6.447939715e-08
16944,169.44,25,9.457923485e-05,1,0.0006798795638,6.430248893e-08
16945,169.45,25,9.430252955e-05,1,0.0006799333164,6.411943166e-08
16946,169.46,24,9.997599739e-05,1,0.0006799861436,6.798229292e-08
16947,169.47,24,9.987853818e-05,1,0.0006800380407,6.792120542e-08
16948,169.48,24,9.980017124e-05,1,0.0006800889575,6.787299442e-08
16949,169.49,24,9.964123106e-05,1,0.0006801388677,6.776987407e-08
16950,169.5,24,9.942305129e-05,1,0.0006801876958,6.762633617e-08
16951,169.51,24,9.916277849e-05,1,0.0006802354246,6.745403473e-08
16952,169.52,24,9.887255323e-05,1,0.0006802820554,6.726122374e-08
16953,169.53,24,9.855909297e-05,1,0.0006803275873,6.705246993e-08
16954,169.54,24,9.822528668e-05,1,0.0006803719985,6.68297346e-08
16955,169.55,24,9.787319372e-05,1,0.000680415268,6.659441533e-08
16956,169.56,24,9.750590573e-05,1,0.000680457389,6.634861402e-08
16957,169.57,24,9.712466301e-05,1,0.0006804984516,6.609318279e-08
16958,169.58,24,9.672972204e-05,1,0.0006805383851,6.582828883e-08
16959,169.59,24,9.632255036e-05,1,0.0006805771824,6.555492993e-08
16960,169.6,24,9.590401053e-05,1,0.0006806147756,6.527368661e-08
16961,169.61,24,9.54735607e-05,1,0.0006806511362,6.498418756e-08
16962,169.62,24,9.50321841e-05,1,0.0006806862898,6.468710481e-08
16963,169.63,24,9.457980041e-05,1,0.0006807202482,6.438238521e-08
16964,169.64,24,9.411734752e-05,1,0.0006807529995,6.407066662e-08
16965,169.65,24,9.364480909e-05,1,0.000680784902,6.375197218e-08
16966,169.66,23,9.992385347e-05,1,0.0006808158131,6.802973955e-08
16967,169.67,23,9.962743347e-05,1,0.0006808454268,6.783088246e-08
16968,169.68,23,9.935071704e-05,1,0.0006808737084,6.764529114e-08
16969,169.69,23,9.899138204e-05,1,0.0006809006914,6.740330047e-08
16970,169.7,23,9.857062354e-05,1,0.0006809263454,6.711933445e-08
16971,169.71,23,9.810716351e-05,1,0.0006809505405,6.680612602e-08
16972,169.72,23,9.761320763e-05,1,0.0006809733984,6.647199773e-08
16973,169.73,23,9.709458518e-05,1,0.0006809949571,6.612092287e-08
16974,169.74,23,9.6554862e-05,1,0.0006810152137,6.575532998e-08
16975,169.75,23,9.599746258e-05,1,0.0006810341797,6.537755318e-08
16976,169.76,23,9.542460007e-05,1,0.0006810518272,6.498909824e-08
16977,169.77,23,9.483730165e-05,1,0.0006810682071,6.4590671e-08
16978,169.78,23,9.423702399e-05,1,0.0006810833352,6.418326659e-08
16979,169.79,23,9.362472048e-05,1,0.0006810972045,6.376753539e-08
16980,169.8,23,9.300116543e-05,1,0.0006811098268,6.334400768e-08
16981,169.81,23,9.236671361e-05,1,0.0006811211797,6.291292494e-08
16982,169.82,22,9.992376583e-05,1,0.0006811312731,6.806120183e-08
16983,169.83,22,9.946258512e-05,1,0.0006811400986,6.774795504e-08
16984,169.84,22,9.901124487e-05,1,0.0006811476366,6.744127545e-08
16985,169.85,22,9.847678946e-05,1,0.0006811538846,6.707784768e-08
16986,169.86,22,9.788409548e-05,1,0.000681158803,6.667461331e-08
16987,169.87,22,9.724957421e-05,1,0.0006811624056,6.624275391e-08
16988,169.88,22,9.658388617e-05,1,0.0006811647045,6.578953428e-08
16989,169.89,22,9.589402864e-05,1,0.0006811657204,6.53197251e-08
16990,169.9,22,9.518459167e-05,1,0.0006811654186,6.483645223e-08
16991,169.91,22,9.445824449e-05,1,0.0006811637558,6.434153258e-08
16992,169.92,22,9.3717422e-05,1,0.0006811609474,6.383664796e-08
16993,169.93,22,9.296363414e-05,1,0.000681157033,6.33228332e-08
16994,169.94,22,9.219726591e-05,1,0.0006811518566,6.280033885e-08
16995,169.95,22,9.141972248e-05,1,0.0006811454074,6.227012411e-08
16996,169.96,22,9.063251509e-05,1,0.0006811376793,6.173322099e-08
16997,169.97,21,9.970524072e-05,1,0.0006811286982,6.791210081e-08
16998,169.98,21,9.909712259e-05,1,0.0006811184949,6.749688299e-08
16999,169.99,21,9.84812939e-05,1,0.0006811071541,6.707631382e-08
17000,170,21,9.778316306e-05,1,0.0006810947483,6.659959883e-08
17001,170.01,21,9.70310692e-05,1,0.0006810812359,6.608604053e-08
17002,170.02,21,9.624323472e-05,1,0.0006810666343,6.554805595e-08
17003,170.03,21,9.54291709e-05,1,0.0006810509783,6.49921302e-08
17004,170.04,21,9.459336269e-05,1,0.0006810342721,6.442132191e-08
17005,170.05,21,9.374041421e-05,1,0.0006810164866,6.383876754e-08
17006,170.06,21,9.287407067e-05,1,0.0006809975342,6.324701312e-08
17007,170.07,21,9.199650827e-05,1,0.0006809774309,6.264754585e-08
17008,170.08,21,9.110965181e-05,1,0.0006809561937,6.20416817e-08
17009,170.09,21,9.021525207e-05,1,0.000680933816,6.143061585e-08
17010,170.1,21,8.931362312e-05,1,0.0006809102752,6.08145637e-08
17011,170.11,20,9.966852852e-05,1,0.0006808855987,6.786286571e-08
17012,170.12,20,9.895960656e-05,1,0.0006808598169,6.737761961e-08
17013,170.13,20,9.823211031e-05,1,0.0006808329173,6.687965423e-08
17014,170.14,20,9.743243952e-05,1,0.0006808049759,6.633248964e-08
17015,170.15,20,9.658785724e-05,1,0.0006807759996,6.575469507e-08
17016,170.16,20,9.571639836e-05,1,0.0006807459414,6.515854971e-08
17017,170.17,20,9.482615011e-05,1,0.0006807147717,6.454956112e-08
17018,170.18,20,9.392229495e-05,1,0.000680682539,6.393126619e-08
17019,170.19,20,9.30088893e-05,1,0.0006806492977,6.330643518e-08
17020,170.2,20,9.208926918e-05,1,0.0006806150607,6.267734353e-08
17021,170.21,20,9.116560323e-05,1,0.0006805798564,6.204547316e-08
17022,170.22,20,9.024095254e-05,1,0.0006805437058,6.141291225e-08
17023,170.23,20,8.93170223e-05,1,0.0006805066466,6.078082733e-08
17024,170.24,20,8.839560636e-05,1,0.000680468684,6.015044193e-08
17025,170.25,19,9.979625271e-05,1,0.0006804298658,6.790435084e-08
17026,170.26,19,9.910726061e-05,1,0.000680390201,6.743160897e-08
17027,170.27,19,9.840723792e-05,1,0.0006803497066,6.695133545e-08
17028,170.28,19,9.766354397e-05,1,0.0006803083584,6.644132527e-08
17029,170.29,19,9.689682758e-05,1,0.000680266136,6.591563049e-08
17030,170.3,19,9.612252392e-05,1,0.0006802230338,6.538475483e-08
17031,170.31,19,9.534567282e-05,1,0.0006801790533,6.485212948e-08
17032,170.32,19,9.456968655e-05,1,0.0006801342183,6.432007983e-08
17033,170.33,19,9.379762845e-05,1,0.0006800885548,6.379069357e-08
17034,170.34,19,9.303470356e-05,1,0.0006800420945,6.326751467e-08
17035,170.35,19,9.228533144e-05,1,0.0006799948118,6.275354659e-08
17036,170.36,19,9.155237322e-05,1,0.0006799467821,6.225074157e-08
17037,170.37,19,9.083709825e-05,1,0.0006798980387,6.175996494e-08
17038,170.38,19,9.014131267e-05,1,0.0006798486006,6.128244527e-08
17039,170.39,19,8.946503619e-05,1,0.0006797984862,6.081819617e-08
17040,170.4,19,8.881008674e-05,1,0.0006797477416,6.036845589e-08
17041,170.41,19,8.817772923e-05,1,0.0006796964039,5.993408546e-08
17042,170.42,19,8.757200559e-05,1,0.0006796444856,5.951783069e-08
17043,170.43,19,8.69926122e-05,1,0.0006795921622,5.911949742e-08
17044,170.44,19,8.644032679e-05,1,0.0006795393587,5.873960423e-08
17045,170.45,19,8.591749997e-05,1,0.0006794861431,5.837975068e-08
17046,170.46,19,8.54266886e-05,1,0.0006794325382,5.804167186e-08
17047,170.47,19,8.496794685e-05,1,0.0006793785703,5.772540225e-08
17048,170.48,19,8.454250101e-05,1,0.0006793242858,5.743177412e-08
17049,170.49,19,8.415348794e-05,1,0.000679269729,5.716291694e-08
17050,170.5,19,8.380054268e-05,1,0.000679214923,5.691857915e-08
17051,170.51,19,8.34862981e-05,1,0.0006791598781,5.670054404e-08
17052,170.52,19,8.321054941e-05,1,0.0006791045539,5.650866304e-08
17053,170.53,19,8.297440489e-05,1,0.0006790489323,5.634368105e-08
17054,170.54,19,8.277815665e-05,1,0.0006789930346,5.620579179e-08
17055,170.55,19,8.262389169e-05,1,0.0006789368541,5.60964051e-08
17056,170.56,19,8.251270949e-05,1,0.0006788804239,5.601626319e-08
17057,170.57,19,8.244761985e-05,1,0.0006788238003,5.596740663e-08
17058,170.58,19,8.242858594e-05,1,0.0006787670139,5.594980514e-08
17059,170.59,19,8.24575906e-05,1,0.0006787100977,5.596479937e-08
17060,170.6,19,8.252970378e-05,1,0.0006786530641,5.600903635e-08
17061,170.61,19,8.264868356e-05,1,0.0006785959421,5.608506128e-08
17062,170.62,19,8.281626059e-05,1,0.0006785387331,5.619404054e-08
17063,170.63,19,8.302951108e-05,1,0.0006784815212,5.633398898e-08
17064,170.64,19,8.32875805e-05,1,0.0006784243145,5.650431971e-08
17065,170.65,19,8.35956133e-05,1,0.000678367154,5.670851828e-08
17066,170.66,19,8.395145137e-05,1,0.0006783100634,5.69451143e-08
17067,170.67,19,8.43519983e-05,1,0.0006782531276,5.721200667e-08
17068,170.68,19,8.479963413e-05,1,0.0006781963185,5.751079968e-08
17069,170.69,19,8.52938999e-05,1,0.0006781397467,5.784118367e-08
17070,170.7,19,8.583295448e-05,1,0.0006780834778,5.820190829e-08
17071,170.71,19,8.641476927e-05,1,0.0006780275319,5.859159273e-08
17072,170.72,19,8.703956359e-05,1,0.0006779719635,5.901038383e-08
17073,170.73,19,8.770910129e-05,1,0.0006779167832,5.945947181e-08
17074,170.74,19,8.842215045e-05,1,0.0006778619525,5.993801154e-08
17075,170.75,19,8.91752744e-05,1,0.0006778075621,6.044367534e-08
17076,170.76,19,8.996944517e-05,1,0.0006777535502,6.097711087e-08
17077,170.77,19,9.080346585e-05,1,0.0006776998926,6.153749905e-08
17078,170.78,19,9.167579557e-05,1,0.0006776466692,6.212379751e-08
17079,170.79,19,9.258714555e-05,1,0.0006775939502,6.273648969e-08
17080,170.8,19,9.354028435e-05,1,0.0006775417883,6.337745154e-08
17081,170.81,19,9.452132402e-05,1,0.0006774901138,6.403726257e-08
17082,170.82,19,9.553504813e-05,1,0.0006774390196,6.471916934e-08
17083,170.83,19,9.657465588e-05,1,0.000677388588,6.541856978e-08
17084,170.84,19,9.764936156e-05,1,0.0006773388872,6.614170989e-08
17085,170.85,19,9.875396715e-05,1,0.0006772899147,6.688506598e-08
17086,170.86,19,9.988917561e-05,1,0.0006772417522,6.764912031e-08
17087,170.87,20,8.43792081e-05,1,0.0006771944744,5.714113348e-08
17088,170.88,20,8.538999877e-05,1,0.0006771481546,5.782168009e-08
17089,170.89,20,8.640288942e-05,1,0.0006771028664,5.850364409e-08
17090,170.9,20,8.747956871e-05,1,0.0006770586524,5.92287989e-08
17091,170.91,20,8.860342448e-05,1,0.0006770154742,5.998588944e-08
17092,170.92,20,8.976143622e-05,1,0.0006769733618,6.076610123e-08
17093,170.93,20,9.094536274e-05,1,0.0006769323776,6.156386063e-08
17094,170.94,20,9.214377792e-05,1,0.0006768925065,6.237143279e-08
17095,170.95,20,9.336556866e-05,1,0.0006768537888,6.319483889e-08
17096,170.96,20,9.460241824e-05,1,0.0006768161803,6.402844736e-08
17097,170.97,20,9.585085652e-05,1,0.0006767797229,6.486991612e-08
17098,170.98,20,9.711057439e-05,1,0.000676744464,6.571904361e-08
17099,170.99,20,9.837598591e-05,1,0.0006767104015,6.657205293e-08
17100,171,20,9.965664893e-05,1,0.0006766775755,6.743541958e-08
17101,171.01,21,8.71151034e-05,1,0.0006766461794,5.894610189e-08
17102,171.02,21,8.814771878e-05,1,0.0006766161281,5.964216818e-08
17103,171.03,21,8.916489657e-05,1,0.0006765874558,6.032785052e-08
17104,171.04,21,9.023559992e-05,1,0.000676560178,6.104981355e-08
17105,171.05,21,9.13424806e-05,1,0.0006765342792,6.179631928e-08
17106,171.06,21,9.246551481e-05,1,0.0006765097708,6.255382423e-08
17107,171.07,21,9.360320225e-05,1,0.000676486665,6.332131813e-08
17108,171.08,21,9.474578052e-05,1,0.0006764650253,6.409220682e-08
17109,171.09,21,9.589288672e-05,1,0.0006764449562,6.486625956e-08
17110,171.1,21,9.703713005e-05,1,0.0006764263914,6.563847572e-08
17111,171.11,21,9.818312765e-05,1,0.0006764093659,6.641198712e-08
17112,171.12,21,9.932732021e-05,1,0.000676393876,6.718439112e-08
17113,171.13,22,8.890700511e-05,1,0.0006763799175,6.013491278e-08
17114,171.14,22,8.977095736e-05,1,0.000676367535,6.071816115e-08
17115,171.15,22,9.060145762e-05,1,0.0006763567308,6.127890568e-08
17116,171.16,22,9.148260774e-05,1,0.0006763474919,6.18740323e-08
17117,171.17,22,9.239530126e-05,1,0.0006763398161,6.249062106e-08
17118,171.18,22,9.332089027e-05,1,0.0006763336606,6.311605932e-08
17119,171.19,22,9.425197528e-05,1,0.0006763290798,6.374535171e-08
17120,171.2,22,9.518725753e-05,1,0.0006763261092,6.437762754e-08
17121,171.21,22,9.612247398e-05,1,0.0006763246513,6.50099987e-08
17122,171.22,22,9.705426749e-05,1,0.0006763247694,6.564020508e-08
17123,171.23,22,9.797907198e-05,1,0.0006763264702,6.62658399e-08
17124,171.24,22,9.889851914e-05,1,0.0006763297469,6.688801042e-08
17125,171.25,22,9.980765758e-05,1,0.0006763345362,6.75033658e-08
17126,171.26,23,9.102971243e-05,1,0.0006763409027,6.156711787e-08
17127,171.27,23,9.167339231e-05,1,0.0006763488602,6.20031944e-08
17128,171.28,23,9.227260005e-05,1,0.0006763584372,6.240935156e-08
17129,171.29,23,9.2921226e-05,1,0.000676369539,6.284908679e-08
17130,171.3,23,9.36002278e-05,1,0.0006763822111,6.330952904e-08
17131,171.31,23,9.429543251e-05,1,0.0006763965285,6.37811032e-08
17132,171.32,23,9.499633102e-05,1,0.0006764124499,6.4256701e-08
17133,171.33,23,9.569845032e-05,1,0.000676429985,6.473330131e-08
17134,171.34,23,9.639879126e-05,1,0.0006764491195,6.520887747e-08
17135,171.35,23,9.709382741e-05,1,0.0006764698269,6.568104463e-08
17136,171.36,23,9.778225829e-05,1,0.0006764920649,6.614892182e-08
17137,171.37,23,9.846185597e-05,1,0.0006765158282,6.661100403e-08
17138,171.38,23,9.913291312e-05,1,0.0006765411025,6.706749034e-08
17139,171.39,23,9.979330574e-05,1,0.0006765678545,6.751694276e-08
17140,171.4,24,9.245859716e-05,1,0.0006765959786,6.255711503e-08
17141,171.41,24,9.287572341e-05,1,0.0006766255636,6.28420887e-08
17142,171.42,24,9.324693673e-05,1,0.0006766568211,6.309617579e-08
17143,171.43,24,9.366827755e-05,1,0.0006766893733,6.338432804e-08
17144,171.44,24,9.412175335e-05,1,0.000676723237,6.36943776e-08
17145,171.45,24,9.459215058e-05,1,0.0006767584389,6.401603616e-08
17146,171.46,24,9.507017987e-05,1,0.0006767949364,6.434301634e-08
17147,171.47,24,9.554922168e-05,1,0.0006768326618,6.467083404e-08
17148,171.48,24,9.60257401e-05,1,0.0006768716246,6.49970987e-08
17149,171.49,24,9.649758006e-05,1,0.0006769118064,6.532035123e-08
17150,171.5,24,9.696252006e-05,1,0.0006769531585,6.563908421e-08
17151,171.51,24,9.741931509e-05,1,0.000676995667,6.59524542e-08
17152,171.52,24,9.786731764e-05,1,0.0006770393808,6.626002814e-08
17153,171.53,24,9.830522407e-05,1,0.0006770842779,6.656092165e-08
17154,171.54,24,9.873369836e-05,1,0.0006771303018,6.685557896e-08
17155,171.55,24,9.914997366e-05,1,0.0006771774773,6.714212903e-08
17156,171.56,24,9.955514933e-05,1,0.0006772258258,6.742131821e-08
17157,171.57,24,9.995064069e-05,1,0.0006772752644,6.76940966e-08
17158,171.58,25,9.363193675e-05,1,0.0006773257482,6.341932161e-08
17159,171.59,25,9.379781066e-05,1,0.0006773772289,6.353650106e-08
17160,171.6,25,9.39211888e-05,1,0.0006774296767,6.362500056e-08
17161,171.61,25,9.409648264e-05,1,0.0006774829933,6.374876672e-08
17162,171.62,25,9.43048929e-05,1,0.0006775372152,6.389507451e-08
17163,171.63,25,9.453058054e-05,1,0.0006775923034,6.405319381e-08
17164,171.64,25,9.476418386e-05,1,0.000677648207,6.421677928e-08
17165,171.65,25,9.499913365e-05,1,0.0006777048499,6.438137361e-08
17166,171.66,25,9.523272942e-05,1,0.0006777622224,6.454514634e-08
17167,171.67,25,9.546155326e-05,1,0.0006778202689,6.47057757e-08
17168,171.68,25,9.568448412e-05,1,0.0006778789228,6.486249503e-08
17169,171.69,25,9.589985315e-05,1,0.0006779381665,6.501417062e-08
17170,171.7,25,9.610645999e-05,1,0.0006779979602,6.515998384e-08
17171,171.71,25,9.630520239e-05,1,0.0006780582643,6.530053838e-08
17172,171.72,25,9.649454678e-05,1,0.0006781189433,6.54347801e-08
17173,171.73,25,9.667442088e-05,1,0.0006781800893,6.556266739e-08
17174,171.74,25,9.684414431e-05,1,0.0006782416106,6.568372841e-08
17175,171.75,25,9.700337452e-05,1,0.0006783034743,6.579772595e-08
17176,171.76,25,9.715282172e-05,1,0.0006783656148,6.590513364e-08
17177,171.77,25,9.729133802e-05,1,0.0006784280023,6.60051681e-08
17178,171.78,25,9.741990036e-05,1,0.0006784905283,6.609847966e-08
17179,171.79,25,9.753865995e-05,1,0.0006785532067,6.618517049e-08
17180,171.8,25,9.764532048e-05,1,0.0006786159907,6.62636759e-08
17181,171.81,25,9.774162022e-05,1,0.0006786788684,6.633517221e-08
17182,171.82,25,9.782801491e-05,1,0.0006787417539,6.639995842e-08
17183,171.83,25,9.790233827e-05,1,0.0006788046254,6.645656005e-08
17184,171.84,25,9.796658273e-05,1,0.0006788674546,6.650632465e-08
17185,171.85,25,9.801966102e-05,1,0.0006789302127,6.654850931e-08
17186,171.86,25,9.806225452e-05,1,0.0006789928358,6.658356828e-08
17187,171.87,25,9.809329414e-05,1,0.0006790552935,6.661077064e-08
17188,171.88,25,9.811339493e-05,1,0.0006791175645,6.663052982e-08
17189,171.89,25,9.812325963e-05,1,0.000679179569,6.664331319e-08
17190,171.9,25,9.81231233e-05,1,0.0006792413184,6.664927964e-08
17191,171.91,25,9.811024492e-05,1,0.0006793027883,6.664656294e-08
17192,171.92,25,9.808692328e-05,1,0.0006793639197,6.663671667e-08
17193,171.93,25,9.805374253e-05,1,0.0006794245301,6.662011794e-08
17194,171.94,25,9.800962333e-05,1,0.000679484624,6.659603206e-08
17195,171.95,25,9.795385817e-05,1,0.0006795442429,6.656398039e-08
17196,171.96,25,9.788856919e-05,1,0.000679603378,6.652540228e-08
17197,171.97,25,9.78122824e-05,1,0.0006796620175,6.647929319e-08
17198,171.98,25,9.772384655e-05,1,0.0006797201269,6.642486537e-08
17199,171.99,25,9.762603568e-05,1,0.0006797776062,6.636399283e-08
17200,172,25,9.751894782e-05,1,0.0006798343642,6.629673189e-08
17201,172.01,25,9.740022181e-05,1,0.0006798904687,6.622148246e-08
17202,172.02,25,9.727006057e-05,1,0.0006799459048,6.613837935e-08
17203,172.03,25,9.71299977e-05,1,0.0006800006166,6.604845833e-08
17204,172.04,25,9.697968565e-05,1,0.0006800545784,6.595147923e-08
17205,172.05,25,9.681774379e-05,1,0.0006801078191,6.584650458e-08
17206,172.06,25,9.664625509e-05,1,0.0006801603466,6.573495036e-08
17207,172.07,25,9.64654157e-05,1,0.0006802120857,6.561694162e-08
17208,172.08,25,9.627390292e-05,1,0.000680262999,6.549157393e-08
17209,172.09,25,9.607058051e-05,1,0.0006803130561,6.535807023e-08
17210,172.1,25,9.585755098e-05,1,0.0006803622328,6.521785741e-08
17211,172.11,25,9.563558282e-05,1,0.0006804105195,6.507145659e-08
17212,172.12,25,9.540373408e-05,1,0.0006804578829,6.491822291e-08
17213,172.13,25,9.516049872e-05,1,0.000680504323,6.475713076e-08
17214,172.14,25,9.490678612e-05,1,0.000680549783,6.45887927e-08
17215,172.15,25,9.464343215e-05,1,0.0006805942402,6.44137748e-08
17216,172.16,25,9.437115665e-05,1,0.000680637719,6.42325688e-08
17217,172.17,25,9.408865121e-05,1,0.0006806801747,6.404427955e-08
17218,172.18,24,9.973212058e-05,1,0.0006807215625,6.788980495e-08
17219,172.19,24,9.962077796e-05,1,0.0006807618749,6.781802759e-08
17220,172.2,24,9.952678638e-05,1,0.000680801047,6.775794038e-08
17221,172.21,24,9.935011079e-05,1,0.0006808390941,6.764143943e-08
17222,172.22,24,9.911273094e-05,1,0.0006808760199,6.748348177e-08
17223,172.23,24,9.883474349e-05,1,0.0006809117964,6.729774273e-08
17224,172.24,24,9.852639613e-05,1,0.0006809464065,6.709119539e-08
17225,172.25,24,9.819386935e-05,1,0.0006809798338,6.686804483e-08
17226,172.26,24,9.784012285e-05,1,0.0006810121104,6.663030854e-08
17227,172.27,24,9.746826726e-05,1,0.0006810432391,6.638010444e-08
17228,172.28,24,9.707976806e-05,1,0.0006810731601,6.611842442e-08
17229,172.29,24,9.667569611e-05,1,0.0006811018404,6.584599454e-08
17230,172.3,24,9.625830635e-05,1,0.0006811292236,6.556434547e-08
17231,172.31,24,9.582931397e-05,1,0.0006811553829,6.527465305e-08
17232,172.32,24,9.538548629e-05,1,0.0006811803262,6.497471667e-08
17233,172.33,24,9.493116552e-05,1,0.0006812040836,6.466749762e-08
17234,172.34,24,9.446508199e-05,1,0.0006812266357,6.435212999e-08
17235,172.35,24,9.398768954e-05,1,0.0006812479429,6.402892015e-08
17236,172.36,24,9.349887725e-05,1,0.0006812680183,6.369779482e-08
17237,172.37,23,9.965372755e-05,1,0.0006812868638,6.789277551e-08
17238,172.38,23,9.934638787e-05,1,0.0006813044744,6.768513857e-08
17239,172.39,23,9.905446067e-05,1,0.000681320862,6.748787053e-08
17240,172.4,23,9.867733782e-05,1,0.0006813360002,6.723242266e-08
17241,172.41,23,9.8238174e-05,1,0.0006813498944,6.693456948e-08
17242,172.42,23,9.775550415e-05,1,0.000681362565,6.660694105e-08
17243,172.43,23,9.724166515e-05,1,0.0006813740067,6.625794299e-08
17244,172.44,23,9.67041836e-05,1,0.0006813842373,6.589270638e-08
17245,172.45,23,9.614607881e-05,1,0.0006813931935,6.551328368e-08
17246,172.46,23,9.556948601e-05,1,0.0006814008579,6.512112975e-08
17247,172.47,23,9.497557749e-05,1,0.0006814072236,6.471704456e-08
17248,172.48,23,9.436745181e-05,1,0.0006814123175,6.430314403e-08
17249,172.49,23,9.374663241e-05,1,0.0006814161816,6.388047229e-08
17250,172.5,23,9.31135064e-05,1,0.0006814188295,6.344929654e-08
17251,172.51,23,9.246814684e-05,1,0.0006814202446,6.300966724e-08
17252,172.52,23,9.181144779e-05,1,0.0006814204468,6.256219777e-08
17253,172.53,23,9.114390282e-05,1,0.0006814194695,6.210722991e-08
17254,172.54,22,9.95519154e-05,1,0.0006814173206,6.783639946e-08
17255,172.55,22,9.907980391e-05,1,0.000681413997,6.75143652e-08
17256,172.56,22,9.8608196e-05,1,0.0006814094495,6.719255655e-08
17257,172.57,22,9.80502103e-05,1,0.0006814037374,6.681177975e-08
17258,172.58,22,9.743265664e-05,1,0.0006813968907,6.639030929e-08
17259,172.59,22,9.677561354e-05,1,0.0006813889048,6.594182932e-08
17260,172.6,22,9.608738039e-05,1,0.0006813797902,6.547199909e-08
17261,172.61,22,9.537535067e-05,1,0.0006813695218,6.498585708e-08
17262,172.62,22,9.464361657e-05,1,0.0006813581042,6.448619516e-08
17263,172.63,22,9.389368504e-05,1,0.0006813455438,6.397404389e-08
17264,172.64,22,9.312847983e-05,1,0.0006813318494,6.345139939e-08
17265,172.65,22,9.234939479e-05,1,0.0006813169736,6.291921017e-08
17266,172.66,22,9.155768306e-05,1,0.0006813008995,6.237833182e-08
17267,172.67,22,9.075410478e-05,1,0.0006812836529,6.182928802e-08
17268,172.68,22,8.993949528e-05,1,0.0006812652232,6.127265033e-08
17269,172.69,22,8.911513396e-05,1,0.0006812455628,6.07092896e-08
17270,172.7,22,8.828075853e-05,1,0.0006812246906,6.013903241e-08
17271,172.71,22,8.743717155e-05,1,0.0006812026039,5.956242893e-08
17272,172.72,21,9.94933816e-05,1,0.0006811793357,6.777283559e-08
17273,172.73,21,9.88266799e-05,1,0.0006811549014,6.73162774e-08
17274,172.74,21,9.811968924e-05,1,0.0006811293083,6.683219606e-08
17275,172.75,21,9.732710333e-05,1,0.0006811025636,6.628973959e-08
17276,172.76,21,9.648267543e-05,1,0.0006810746179,6.57119013e-08
